filename,fold,iso,shortlist_min_km,nearest_bank_km,distance_km
7f5f3a25e81e4091ab39b523789d556c.jpg,0,FR,47.5351,12.7457,2563.573
7f61a15fb2654f24b3397d8da9bd930d.jpg,2,FI,17.9394,17.0035,67.4716
7f61b4200ff64230bd174e45d8cd6174.jpg,2,FI,0.3881,0.3881,150.3281
7f6fe0a6a5a54eeb9e4555b696318202.jpg,0,DE,190.4077,9.9213,685.5514
7f70059c1e0348bf9351562f6cd3159c.jpg,3,FI,19.4269,9.9874,79.3262
7f7c617bc160405ab8e3e3e97dd5dadf.jpg,2,PL,1.5597,0.58,647.2311
7f7f5546796046f7aaa6d7269e3fb32f.jpg,1,DE,0.4991,0.4991,0.4991
7f82b6e1c6b544bb908edbdc193d171c.jpg,2,BY,2.6935,1.2088,29.655
7f8b06df1b8341918b31f51413e0b7a3.jpg,2,DE,18.9133,9.5338,196.8471
7f8df816d7c0434fb5ec2a5b3a10343a.jpg,3,PL,0.216,0.216,0.216
7f8e58e187a54e3199ec30580d57883f.jpg,4,IS,1.3856,1.3856,5.5488
7f9b4eac0ff34da78c1e8fcfa0864592.jpg,0,GB,20.5852,9.6908,765.6188
7f9e0ebe976041c7a721ca86cdfe24a5.jpg,2,SE,20.1685,7.0448,436.142
7fa776454db24996a48a4d346388c363.jpg,0,PL,47.7976,30.989,1197.1385
7faf4ca4a71b4f68b5f6b6b6a59b6aeb.jpg,1,IT,1025.5091,4.7987,1110.4169
7fc05dd939b5441ba688c79eff9afb7e.jpg,1,FR,2.4044,2.4044,1393.7981
7fc8e95ea845415dac0b752e6dabc807.jpg,2,SE,27.2858,23.3486,131.4617
7fca2c2e1e6d4450a72f61ae13e685d2.jpg,0,ES,0.3526,0.3526,2188.6475
7fcfc6752f7a4546ac032a76345ddb12.jpg,4,TR,3.2755,3.2755,78.2792
7fcfe6bdbd5644c597d195beb496d540.jpg,4,NO,0.1768,0.1768,8.8541
7fd0e092766843a3a4453c80e7591fe1.jpg,2,PL,664.7929,15.593,711.081
7fd2477e02274140a5690a91b99a67e4.jpg,1,GB,5.758,5.758,16.7691
7fd3f8f8a09f4b5c974206d6df9453df.jpg,3,IT,233.4228,8.6252,540.0124
7fe3d4b23b5b407aac44ff48ab1c7e7c.jpg,3,NO,4.0787,0.0876,1621.1868
7fe7872b250d496ab17c49cd4c933396.jpg,3,FI,0.274,0.274,0.274
7fef46d5e8804788b1aace77038f8901.jpg,1,FR,538.706,22.2998,1098.9923
7ff09852d5ac4ba7ad2a0bbfc44e77ab.jpg,0,ES,0.3731,0.3731,1517.847
7ff3145f775d461bae5754c1e350a92a.jpg,0,GB,5.6845,5.2979,29.8015
7ff5d309732e412aa49c0191f16a15d8.jpg,2,SE,1.6718,1.6718,1.6718
7ff7ee8353ba47818f4b9ae7c60b836e.jpg,2,TR,1664.2726,2.1181,2566.0227
80029498d3284c969ab27cc171b0afcf.jpg,1,TR,59.3574,12.2104,891.0881
800c813af037431e928d9c4f502a6214.jpg,2,SE,0.1074,0.1074,0.1074
801bf3afc490402bbd2dcd4a5fa1e9cc.jpg,0,NO,0.3541,0.3541,12.0007
801cbd2f21a648148a9e4cc6d9888767.jpg,3,BY,0.0484,0.0484,425.1079
802814339df74effa54d2f942245a135.jpg,1,GB,68.0294,0.6343,68.0294
8035a64ca06a4c458ed971a1b3bba08c.jpg,3,IS,4.5783,4.5783,4.9984
803f103b95b44691903204c2054b45d7.jpg,2,SE,1.5319,1.5319,58.6325
803f3fd4b256450d94dc32a1f6c725ae.jpg,0,IS,0.3264,0.3264,0.3264
8044c67826174b54b5b23f1ec36df0c4.jpg,2,ES,16.2221,16.2221,71.1512
804da716464e4be8860e7feb55d81f98.jpg,1,DE,111.4032,8.1876,853.7924
804fae2f48e0416c93af5cded9f70974.jpg,4,PL,53.5406,6.4033,1350.6116
8060408909364da5be033f2295d4badc.jpg,1,FR,12.6829,5.7546,904.844
8062ea74be7c46f19767f21b52dda5fb.jpg,4,GB,9.1822,9.1822,9.1822
80654f9f8cc0488d93b7319bc308e8a2.jpg,0,DE,16.8004,11.2147,890.1162
80693b9cc4bc46a4b371705a6813e63a.jpg,0,FI,1.7417,1.7417,12.8398
80758a98b3224ff98632d82e41ee8f3b.jpg,2,SE,12.1218,12.1218,102.9581
807d7390f054434b89323840b11d9711.jpg,2,IT,14.1153,14.1153,1051.4778
807dcb258ca04609988d53bea6e4e178.jpg,4,FR,78.697,16.5819,699.6791
8088a3a2c6c74be3abf072142f241a80.jpg,0,NO,3.5069,3.5069,15.8099
808bba9c5c0d4a908da236dacadfb6d8.jpg,0,PL,0.1992,0.1992,0.1992
808ecc8aacb949e5b2d3a1f0487bfa88.jpg,2,ES,367.2116,10.2789,512.8993
8093198986424fa384fff75c08ac65b1.jpg,3,PL,2304.8954,9.7727,2700.5981
80937f683ce6477397ce022c72ac0367.jpg,2,TR,10.5002,10.5002,10.5002
809785b9b83b43da8407911d773d1e1e.jpg,1,IS,2.4614,2.4614,26.6517
80a08609de25417b84e17d35444973ad.jpg,3,FI,2.6757,2.6757,74.4227
80b4522250f74527a792bd130705be31.jpg,2,BY,0.7942,0.7942,0.7942
80bbb792ae0c403f883be412e9885a18.jpg,2,ES,8.9254,1.2615,1354.2053
80be80c5ec924645bcba6884b416e480.jpg,3,SE,504.5716,9.9559,1613.5756
80c0cea0c34144a99d8423cb23c2498c.jpg,2,GB,2.3085,2.3085,5.7977
80c9fb171476408c975aaefb292d5724.jpg,3,SE,37.7777,8.5757,601.7487
80cba919707d409aa98a8df05b87d947.jpg,3,NO,0.2957,0.2957,0.2957
80d5a850ca3547c9af665df0ffb45b08.jpg,2,NO,1.9136,1.9136,391.1387
80d7bf9652654dcaa3aa9e3d15b967a9.jpg,4,BY,0.801,0.801,0.801
80dc873a9f724c7a97c7dad6322330a0.jpg,4,IT,29.7828,2.1593,1113.2493
80dfbd644d83469e9c4a789b313a9e11.jpg,3,NO,9.5093,9.5093,16.3483
80e0ce2b39e34056a453f9ac1eca91c0.jpg,2,FR,3.6364,3.6364,3.6364
80e2e368b7cf496182d41fb53d1b5ac1.jpg,0,DE,382.08,9.5338,511.8707
80eafa01decd4e14be48d09280c27fb2.jpg,1,SE,17.691,16.8056,20.5608
80ee8239670b4dc3b3eb715f8f8576f6.jpg,2,SE,0.7616,0.7616,55.9438
80f36a102ff54b018e717f5636bcfde2.jpg,0,BY,0.2643,0.2643,0.2643
80f9db24ebaa4b8c913535f85babfb04.jpg,3,SE,61.4607,12.415,540.2546
80fb8e25220540bbb7955f3ef79d3c8f.jpg,0,IS,1.0053,0.741,362.7686
81070681383d4225b3ad213ee6dcfd45.jpg,2,GB,4.3215,3.2362,4.3215
81074b6af15a4b82b24bbaf2d8514a89.jpg,3,NO,12.4447,12.4447,475.7431
810a23d7fe504041a62aa87cb4da2b97.jpg,0,PL,6.8032,6.8032,252.366
810b3dbe5fa3420f97f811dd52967b82.jpg,1,TR,0.1407,0.1407,0.1407
810d6b9708c3427cb8aafe16598d3cfe.jpg,2,PL,111.6378,4.7688,504.8505
8114ea8dc537487c9f21729989a37fee.jpg,4,IT,1.1577,1.1577,1.1577
81172d1922b54890975f95cca006d21d.jpg,0,DE,376.6361,4.2972,949.6097
811c5cef8e28467fb970388122e7132d.jpg,2,GB,205.075,14.3932,1289.6783
81220f3eb76a46b283a0f94d811e68fb.jpg,0,GB,15.0614,15.0614,15.0614
8125d4269d1848e3b0c4a3639f1fa952.jpg,0,NO,0.012,0.012,0.012
812d882163174fe7b38627dace086df8.jpg,2,ES,15.6919,15.6919,16.1846
813082040c954eb7907cb0543381077f.jpg,2,IT,2.1108,2.1108,3.7179
8136c972473646539e6850e21f6809a7.jpg,2,FI,3.4322,3.4322,5.6317
81370e484d97465eb13b4e86de163b44.jpg,1,FI,6.5606,6.5606,26.3769
81443e1a0ba948d98c68bcabe41ce98f.jpg,0,IT,20.8677,8.2657,1742.7426
815361f1b33a415ab6d5f56371a609a6.jpg,3,FR,6.2017,6.2017,486.0977
815704175b484612b129c53ecdef29a5.jpg,2,IS,0.7019,0.7019,3.2555
816cee8006a3466ebe5e9bd134b23941.jpg,4,FR,11.7541,11.7541,435.0113
816e4fc1c06d4d8195a5141f18bbd02c.jpg,2,GB,2.4022,2.4022,8.177
816f37f14a19454bbe4d5fc204d6dea5.jpg,4,NO,0.0776,0.0776,0.0776
816f43106e244564ab1c5dc986c9d099.jpg,0,SE,1.4902,1.4902,1.4902
81778315ed5348d9b88d4df98f4d76d0.jpg,2,DE,27.9964,11.145,471.1613
817bbfb48dc5459b97b8bbcb28bd4cb0.jpg,1,TR,1.8451,1.348,4625.652
817eb5392add4aa790a79d986e17ca6e.jpg,4,IS,2.6929,2.6929,330.1222
8180cc89aa1c43a9959f354ffb18c993.jpg,0,NO,0.0256,0.0256,109.2517
8187d6580d484353b9db32df82046aea.jpg,1,FI,10.2602,10.2602,237.6645
8189b9bb40014748becbd56d01e30f37.jpg,3,SE,4.3303,4.3303,4.3303
818d12c7f2c842a6a240547db45c769a.jpg,0,ES,882.5821,3.2209,1580.4668
819cda1b59d449558c253cf0a1334302.jpg,0,FI,0.0522,0.0522,0.0522
81ac00b21a724cb1961e3949e481b218.jpg,2,GB,41.5248,6.3581,150.7123
81b0d6049362479e972f584e48e1c394.jpg,3,IT,184.1492,14.1153,899.1948
81b0e55831024a5ba5b6d80bb77f08b8.jpg,4,FR,32.8452,1.3567,1463.9305
81b10f8706774973b82e84e4d0231a05.jpg,4,IS,0.3369,0.3369,0.7969
81b867ad4c6f4ab49a7a7faafdcc0453.jpg,3,PL,384.3799,27.2744,1347.8085
81bccc68df7f452c8274ae04ab8581c4.jpg,2,DE,35.5161,4.8521,944.3564
81bd8fb350a44a7c83db1b1de9942668.jpg,3,PL,12.648,12.648,1365.8833
81bd9a992eca4060bfb76d37b87cdf2b.jpg,1,FR,313.4336,21.0106,945.1512
81c2782ff2de4821a7b203eca539fb49.jpg,4,GB,0.0356,0.0356,3.0814
81c8c3f8ef0448ec9a44450704f91bdf.jpg,1,IT,732.8527,16.2261,2045.0695
81ce4a88bff14fef8420bca42019b12b.jpg,0,FR,0.9112,0.9112,0.9112
81dbb6a2c22045aab0be82c8892f657d.jpg,3,ES,3.7077,3.2234,88.0855
81dd848c14a641d4a7fb7384496c2644.jpg,3,FR,6.5659,6.5659,91.1866
81e0e341216b4dae97e3c69dcf7fc8f0.jpg,3,IS,0.1221,0.1221,0.1221
81e91d0e1e17442599bb8ad8e6350268.jpg,3,IS,0.1244,0.1244,0.1244
81f31b5e210643f29c6ab891556f0b91.jpg,1,NO,21.9635,14.2888,44.2111
81f568e096f14c6c86bb4c67021767e1.jpg,3,PL,0.4222,0.4222,3.7104
81f6f4c375f8415fb89211f0d925325c.jpg,0,PL,25.5766,8.6223,118.8506
81f7a7c50ed445b3ae52fe821a2d8823.jpg,4,ES,5.4593,5.4593,76.9138
81f7b007d2244fdf97c70e798b541ac4.jpg,4,IS,1.5786,0.3432,4.4263
81fa2271980444109f746b338e784191.jpg,1,GB,4.1188,4.1188,732.433
81fa2ee3f75c4878940c269b4429276b.jpg,1,TR,0.9054,0.9054,0.9054
81fd98466f87469a8a23f2a462ecce69.jpg,3,FI,6.9566,6.9566,6.9566
82014ae6a43a4092bd161da9cc86533a.jpg,4,ES,5.2381,5.2381,14.2913
82059b7d30ae4f23b881549dba87e70a.jpg,0,SE,62.4649,17.303,1125.934
820b3b1dcbc841949cfd6489968db8bf.jpg,0,IT,222.3474,14.752,882.083
820e5f36b49940fa8f92ffacfc02c1ff.jpg,4,FR,47.871,11.294,1874.5497
821489177ea24e5e8e9ac781ced18619.jpg,3,DE,14.67,13.5499,69.1581
82182e486a93418c9ab08038886d227a.jpg,4,ES,10.4833,10.4833,670.1725
821b52a8ec064350b21399255ea4175c.jpg,4,IS,1.098,1.098,1.098
821c4db0e35d4d379583653128c7e316.jpg,4,NO,31.0444,13.8491,920.4351
8223d70ec9c949558ea1a65f2c58ef75.jpg,0,TR,0.6109,0.6109,0.6109
822543db051b4b029376ef5a179f1a9e.jpg,2,BY,7.1105,7.1105,17.3532
82313ff20bf7448086cbdbb74a938926.jpg,2,GB,1.5459,1.5459,1.5459
823b1453a4064492b4ae08ede88214ee.jpg,3,FI,1.1306,1.1306,3.3065
824306886a7a46df9accc061289a4e4a.jpg,4,IT,12.2982,11.958,12.2982
824a96db591e4ae2bc677086da8d16c2.jpg,3,IT,0.5833,0.5833,0.5833
824c4d9290e341b98b1036864f78275a.jpg,2,DE,3.9996,3.9996,154.6274
825f1c8c103b4f8c9446f569afbdc5d1.jpg,1,FI,5.39,5.39,36.9425
82694d35bcda47f2a66ba54bc5ede4cb.jpg,2,IS,8.2192,8.2192,19.1402
8269bdebf4bf4bcebda1ce8441a9fd05.jpg,0,FR,518.4943,23.6555,769.8252
826c26d42671428786912e8f586ffe0f.jpg,0,FR,442.8969,1.5355,2358.8867
8272ca093f9d4e328053e6ede03db1a2.jpg,0,SE,26.9944,26.9944,105.2727
82740c461bde4e8d9167d795ebb1213b.jpg,2,FI,6.0887,6.0887,6.8899
828323c60e284c9ea66f1776ee86a89d.jpg,1,SE,1.4787,1.4787,1.4787
82852341cdfd419ab0d5b2f2966908d3.jpg,1,FI,9.8173,9.8173,9.8173
828f311d89dc45ecb8faf702d4afb4a3.jpg,0,BY,5.9053,5.9053,52.4694
82952b4bd0394a84aa524116284b69e6.jpg,3,PL,5.5811,5.5811,14.0202
8299a3c325bf4070bc5aa8c477fb4f9a.jpg,2,PL,1.8728,1.8728,1.8728
8299e0f9cd8b450ab631738410712ca9.jpg,4,IS,1.1935,1.1935,4.6215
829c0208a29d4fc5855aa679e0fd88cd.jpg,3,ES,1.7983,0.2863,166.9326
82a44b84ec0a44ad83899d13d95afa4f.jpg,0,SE,4.8616,4.8616,4.8616
82b098309aa047f7b792af2794cd2b9c.jpg,0,IT,6.9927,6.9927,8.2436
82b3cade8f774c65beeab8b6541e7086.jpg,0,SE,23.5494,7.4922,203.3814
82b80dcf27b94fadb480557165c78ef9.jpg,1,FI,1.1035,1.1035,11.705
82c34408d6174caaa4a0ffc0b9022feb.jpg,2,PL,52.8641,12.9841,129.0331
82c74060e1a24d3ea392976ca73db307.jpg,1,SE,630.6753,10.5675,2584.6084
82caa7b9a8ae468b8338ed2d32c82e9c.jpg,4,GB,14.812,13.051,204.5154
82ccc41c692146ff922bea2b6668b80c.jpg,4,BY,23.0789,4.7947,23.0789
82ccd280427745298c93fff2705e676d.jpg,0,NO,14.1755,14.1755,25.4474
82d5a904db924e048b4cb8cd2364e60a.jpg,4,PL,413.6477,16.574,686.7744
82e199268bbd4225aebe6c24e3a9c34f.jpg,3,ES,2332.6013,0.3303,3232.1704
82e252d5546340b28a5ab29fb7882e5e.jpg,2,DE,5.4829,5.4829,943.8005
82e5f750cb474d52ad1f6fa12f9d9d44.jpg,0,IT,3.4954,3.4012,719.0714
82e9f20547cf45dab501709998810bd1.jpg,0,SE,0.2218,0.2218,4.7531
82ecca74bd1345a590dba9a9fb8cf32a.jpg,4,DE,248.6187,16.1423,840.6304
82f0df8ea82d4dfa96cfe2255ddd1af4.jpg,3,IS,2.6893,2.6893,2.6893
82f204cd6e1f476888492388c363668b.jpg,3,DE,3.6535,3.6535,130.6432
82f26707093e47cf8349fb36db15525c.jpg,4,BY,0.3442,0.3442,7.1437
82f88ec891cc415684ddb6e004413505.jpg,3,ES,11.1673,11.1673,11.1673
83015a43ad144f47ba26fe5e68ad3e3d.jpg,2,TR,10.4416,10.4416,408.0093
8315a6f562f04047846fd83dce0acba4.jpg,3,SE,2.2091,0.389,3.9896
831da0efd39c42b894059cadd55db8ff.jpg,4,BY,11.0724,10.0731,248.9501
8322832ef038490b9c8338385c3c1ccf.jpg,1,FR,144.572,16.5314,775.1537
83239aa3412a44b8acfd1e7411e1b12b.jpg,0,DE,40.3319,17.4497,427.999
83245f968dba4789a9870be8794b178d.jpg,2,FI,0.2104,0.2104,0.2104
8329c0f3c4734d5aab6a5d6cf972211e.jpg,4,IS,4.1335,0.4426,4.4218
8334f10090574b9c9ceda27ba4c63db8.jpg,2,BY,1.2806,1.2806,34.1001
8335ee78a5b949a09bd4f8181c100b9e.jpg,1,IT,927.2032,1.3408,2214.1667
833d2c2b6fe847d7a467978c482b35a1.jpg,2,NO,0.2561,0.2561,0.6396
833ec3d9ac7441fea18346e136152681.jpg,3,DE,505.8134,11.0285,1809.8566
83451e4711b84135979873c84820edbe.jpg,0,NO,0.2476,0.2476,0.2476
83475fe2995f45f5a8ff34a9e61f9c0b.jpg,2,GB,14.6327,11.165,14.6327
834bf5a7f4f5447a963e1895f2f03e3f.jpg,4,GB,27.4106,27.4106,86.6558
835095a6158a43328569b87c853bed7b.jpg,3,ES,21.5154,16.289,43.9513
83569ac696f44ea8bc9c6ee052bbdf8f.jpg,4,FI,0.4633,0.4633,6.9698
8357dfa5cfdb4ac5b1949f8a32c61abe.jpg,2,FI,0.4665,0.4665,14.2335
8359204c3d814998b3eb539a181eeb78.jpg,4,DE,686.9771,1.0601,1382.1669
835c5836a09646d5b4404b727c2e7848.jpg,2,DE,2.2379,2.2379,1511.0758
835ebaa823174d508c33f00d0d29f067.jpg,0,PL,0.3906,0.3906,0.3906
83723914484e48e48b1d2d821edf97ac.jpg,3,SE,3.2967,3.2967,27.8828
8372bf9902234faaa66c1ba71ed5208f.jpg,0,BY,12.916,3.6708,178.8733
83808b436edd4a0bbe6b1cad41c91cd7.jpg,3,ES,0.2423,0.2423,0.2423
83869dda68554de8accc0137cb682ce2.jpg,4,IS,0.2807,0.2807,22.0605
838796ecbeea4d5aa30d45a655b5c2de.jpg,0,ES,2346.7166,0.0419,3984.0674
838bec7a3d8043ee9278d276092e1204.jpg,2,FI,8.6213,8.6213,8.6213
8396fa1ae1204d94b46152f8ca55843a.jpg,4,DE,579.7261,11.5854,1029.2997
839988ee46954e358859690468b23b27.jpg,0,NO,19.1554,19.1554,280.1551
83a19507d52d492bbe84a7a3c55ec0a7.jpg,3,FR,14.7648,14.7648,1108.3881
83b6bbe4209a4ee88b5c0fd9d078893f.jpg,0,DE,220.4024,11.8937,586.2017
83b970a47b3045e4b399ad04f3989087.jpg,3,NO,123.698,0.0405,897.4002
83ba44b689ee4f79aed37580b844c788.jpg,3,IT,2.0202,2.0202,38.5171
83c4c72c7e084095b018cbdccb03df09.jpg,2,DE,2.5285,2.5285,139.3692
83ca0214f41f4fd4a270f95d8eb3e14b.jpg,4,GB,19.2545,10.4969,19.2545
83d06603845d4f90a175e0152be0e92e.jpg,3,DE,0.0719,0.0719,0.0719
83d1b8e41f0f46ddada8a873d6246ed7.jpg,1,IS,0.4263,0.4263,0.4263
83d2ce7196a74cb383c069fa7ef2a2c9.jpg,0,FI,5.047,5.047,114.9337
83d384686efe4dddbac3f368c9a9e753.jpg,1,FI,5.2968,5.2968,156.0381
83e14e96cbe44c73b63258f2ebe088f4.jpg,2,PL,18.4751,6.521,270.1767
83e21009e7ed41c7810cc3d36097e40c.jpg,0,GB,30.06,8.9461,1446.7842
83e945a8da60476abb53dd5adbcf2330.jpg,3,BY,39.3,5.08,198.5114
83fd9bf617e847d8900e14a73a7057a2.jpg,0,NO,0.1301,0.1301,2790.5303
8403197fac7849e48134084dda6b3f28.jpg,3,ES,0.3675,0.3675,0.3675
841185386f764350a5168743ed15e524.jpg,4,NO,0.9989,0.9989,30.0356
8412b488e58a4bcfa2aa9aa278730668.jpg,0,TR,7.4173,0.1013,55.2356
8420d0068fd84fe1b8f0f66e68b5c0ef.jpg,3,FR,11.6475,11.6475,11.6475
843ee5cc3ed441bbac06d413e5a8f4d3.jpg,3,IT,0.5481,0.5481,0.5481
843f2a498fa14563b43702de09a2c0e9.jpg,1,PL,21.0126,1.2031,30.9861
84409e639ab8446a83dd5284b2ddb8f1.jpg,3,NO,2.7351,2.7351,2.8651
8445462cbc5c43a4b10d13d9e1bc5882.jpg,4,NO,0.1404,0.1404,1.2918
844e9170c833486b8996728338e491de.jpg,1,IS,3.7354,2.6281,191.7806
844f5fc6662a42a399008ab7f5b6a2c7.jpg,2,FI,12.2714,2.4696,137.7457
845026afc0674e91a0064e536186da82.jpg,3,GB,1.6994,1.6994,3.0814
845b9c2359c94ad4b1ace2d4bae72b4c.jpg,0,TR,398.9422,31.0517,3883.675
8463b172529246c4ba12718d6275c3bd.jpg,0,GB,45.5183,36.1378,552.1858
8464d075e90048f491cbd759ea2c1f62.jpg,3,ES,379.1664,4.0808,2970.3442
846de83ac8244171a1dad42dcfec41ed.jpg,1,PL,4.4048,4.4048,1779.4999
846e510486b345529a01611223c436a2.jpg,1,FI,1.8599,1.8599,1.8599
8471fededa36401581c5d08c5def4af9.jpg,1,IS,3.2347,3.2347,22.3824
847e9f9f48dc44d8ab392198a64e0162.jpg,0,IT,28.7798,10.0906,1673.7922
848043c6ff124bfa9e4079466922ea81.jpg,0,TR,9.875,9.875,9.875
8483a9fed25b4fc49503f4cff9d08276.jpg,4,FR,8.9833,8.9833,15.7029
84844c76f1dd4a998ca731f775a4791b.jpg,1,FI,2.8282,2.8282,12.8398
8485cb03dbdf4d82ae8991e797d1194c.jpg,1,IT,16.555,16.555,16.7617
848843471e3e4005ba9a10c064036a70.jpg,3,SE,3.1702,3.1702,146.9632
848c95881e71466e9fa4ca3fbeda30ef.jpg,2,ES,14.6726,14.6726,77.3199
8494d2d2d0464f18acfe7a455dc38758.jpg,3,SE,5.5763,5.5763,5.5763
8495fdf56a504d42a0db33fd4c397e69.jpg,0,IS,0.7433,0.7433,85.3535
849af21c1b894bc9b0fb0eb559475789.jpg,4,GB,0.3359,0.3359,0.3359
849be1ba525248d48b9263a227f89c76.jpg,0,IS,0.1999,0.1999,0.7251
84a0ab8ed62f4d3a884a5fbdf7924092.jpg,3,GB,18.7328,18.7328,153.5596
84a48b337fbd4c7bbcf5afbd6b803fe3.jpg,2,GB,36.1302,8.0907,1679.8447
84b02304316449ae85337566ded168df.jpg,2,ES,27.0076,27.0076,27.0076
84b676c05f3f489a9aac87a92c82671c.jpg,0,IT,4.7264,4.7264,4.7264
84bf333eb83c4ee68cbbd90b92666de6.jpg,2,ES,6.8519,6.8519,43.7361
84bf3c8b330f42a98cc94099e3ce8797.jpg,3,FI,7.4555,7.4555,99.4733
84c1a29f94a34bbdadc374e90661c686.jpg,2,FR,9.2402,9.2402,688.7648
84c91c9ee3944008aa05c170be538c71.jpg,2,IS,1.0174,1.0174,1.0174
84cd825216154424bb212dc76254f5cd.jpg,4,DE,121.0877,18.9815,651.158
84d3ceab360e49738ac7fe357a3e7d66.jpg,1,DE,2.9522,2.9522,96.3411
84d6ae8c2697468582c4a5735f2e4d98.jpg,2,PL,0.0181,0.0181,0.0181
84d9cfb1006f4382a3706e3fa30ef6ff.jpg,4,ES,0.5287,0.5287,0.5287
84dc159fcbe4499abf285f8189a67823.jpg,3,PL,1.4786,1.4786,264.5766
84e49f3a8c4647f49d9578538b831dbf.jpg,1,TR,461.7636,23.2181,957.6662
84eb226a16084a28bdc7e341d1261c5c.jpg,1,SE,1.1823,1.1823,5.6484
84ef7cdd77cf4a12b2584c45101e4989.jpg,2,FR,15.9671,15.9671,911.5192
84f643a5d70d4dae8e68f6989eb509d3.jpg,4,GB,3.3244,3.3244,35.8238
84f731e43397487f859e3bacab936eee.jpg,2,FI,18.3118,1.1894,37.162
84f8dc2800684712b4c4fa5191e84722.jpg,1,PL,104.3287,2.8504,1139.0737
84fc1d0588464fa5b3dcddb5bac4e7a1.jpg,0,SE,26.7876,12.391,789.4134
8500bab161b54dd6b32af18f419701e1.jpg,1,DE,232.0983,4.5257,337.1404
850e16dc64804dcb9c396774c685011f.jpg,1,NO,0.7157,0.7157,14.8713
8520613a904742648ce3801b2f5ddb78.jpg,0,TR,2.4321,2.4321,3.6673
8521c34b8ef743eab81102813d725846.jpg,0,NO,0.8161,0.8161,19.1219
8529017f9e06438caa2ab10c074068da.jpg,4,ES,0.2653,0.2653,0.2653
852cd3d35aca44f1be70dfbe75f8f740.jpg,4,NO,3.1082,3.1082,15.2388
85310e8f88b14df894e9dab49d5ff228.jpg,3,DE,8.718,8.718,8.718
8533aad7b67b45c5850d19b560fa8e2d.jpg,4,IT,0.3167,0.3167,4.5162
8535e3a6fe464fe69f23050d087d3415.jpg,4,FI,4.3259,4.3259,14.0489
8536e86cbb71438cbb3a6419d8d17e84.jpg,3,BY,0.8236,0.8236,3.1942
8539e8af1a89491daf269bd7065999c6.jpg,3,DE,677.9959,5.4953,1731.9697
853fd1ddac47451e802c18da126365ec.jpg,0,FI,4.1734,4.1734,84.584
85437818ce7d4ce788e6db2cb9bae219.jpg,4,BY,2.9821,2.9821,133.7088
85470a823bf54b6ea17c94a2fa6743b8.jpg,2,FR,188.9859,4.7374,587.934
854b33efa8c14f5b9261d04f40b264ea.jpg,3,IS,1.4609,1.4609,1.4609
85518587d47445ac980b5d0fca8b5208.jpg,2,BY,10.4433,10.4433,17.0966
8552339dc1bc4b479f65a0ea73d0632d.jpg,3,SE,0.994,0.994,2.7791
8554ad9265254eb184368b41459f7891.jpg,0,DE,162.2645,1.4056,1499.6537
855851cd6fd34993902ebaf3b4d857e5.jpg,4,GB,23.8265,16.9338,2166.068
855b02b553ec494c9814180edaa04f26.jpg,1,DE,63.3049,1.9702,1508.2365
855deee512564501b269ddd347c850fd.jpg,0,FR,30.6742,5.4892,270.917
85610ffaf87b41f59cb300b64a697f00.jpg,4,GB,1.6994,1.6994,5.7977
856899c038074f8cbc839afd12144781.jpg,0,FR,134.4398,10.6013,1189.1693
856bcbb660c14e08a5c5ee781d777f71.jpg,0,FI,210.3766,4.0629,1393.2007
856d90f024c44dc9a253c000a65ce77a.jpg,4,IS,0.5493,0.5493,1.3255
856dcf002141473480339195b8b477f1.jpg,4,FI,11.5399,11.5399,33.253
856f0dca2fe649e791f602112159cad6.jpg,2,GB,0.2122,0.2122,1.4393
85758f949be94f2d9b0be023c4a8a263.jpg,1,SE,15.6246,15.6246,58.6325
8575c8b667464578a22c77e2db25ab13.jpg,0,ES,172.2313,0.3044,3091.2507
85775e1b87e84ef7bfad965306cec7d9.jpg,0,GB,2.4359,2.4359,28.0308
857a30a4dbc14250ae217fb2a2e70421.jpg,4,PL,0.2166,0.2166,1.7916
8580af39c59949018bcb73344dace037.jpg,3,DE,26.3525,6.8117,413.8238
8589e97d80474ec4b2c33fa57a4b03a5.jpg,4,TR,13.0014,13.0014,594.5996
858c93eca1a24fcca0fdab371c3ad7f8.jpg,2,GB,13.3442,13.3442,20.2604
8592c1bce92343bb827b6d2e363ae542.jpg,2,IS,0.185,0.185,3637.8196
85a2333d2ccc469c8535ed5b5a1c72ed.jpg,1,TR,1981.5882,0.278,2442.7693
85a55a70f3874ee8a94188c482c75d9d.jpg,2,NO,0.1973,0.1973,0.1973
85a6422d6bc545918a7007b70bbb4381.jpg,4,FI,2.9184,2.9184,7.2296
85aaf22e818e4cec9e4a47b07593c22f.jpg,3,IS,0.1921,0.1921,0.1921
85b735cb824f4708b30c72368f1bc29c.jpg,1,IT,609.35,5.7528,815.2789
85b84e93f1b64535bba1657a2e1b6214.jpg,3,GB,3.2579,3.2579,423.5467
85baeb45dc534952aad9d84e2781c463.jpg,4,IS,0.3277,0.3277,0.3277
85be0f9aa5134568b5161246fca72f7f.jpg,1,TR,2.0838,2.0838,2.0838
85be254c6cfa4622a932f712280681ea.jpg,1,ES,0.7857,0.7857,5.5822
85c1238742374f06ba5a828526050858.jpg,4,FI,7.1493,2.8342,7.1493
85c3e06775d04ace9eda9ae2077a944e.jpg,0,IT,0.565,0.565,27.1081
85c43339f49f400ba34b0d05cb313278.jpg,1,ES,43.5567,43.5567,2389.4407
